"0.5"	"1"	"1.5"	"2"	"2.5"	"3"	"3.5"	"4"	"4.5"	"5"	"5.5"	"6"	"6.5"	"7"	"7.5"	"8"	"8.5"	"9"	"9.5"	"10"	"10.5"	"11"	"11.5"	"12"
"9474"	"12"	"28"	"23"	"29"	"28"	"32"	"41"	"37"	"32"	"31"	"40"	"48"	"46"	"82"	"207"	"227"	"244"	"253"	"271"	"283"	"312"	"323"	"150"	"167"
"4131"	"12"	"28"	"23"	"29"	"28"	"32"	"41"	"37"	"32"	"159"	"112"	"18"	"10"	"82"	"207"	"227"	"244"	"253"	"271"	"283"	"312"	"323"	"38"	"190"
"81631"	"12"	"28"	"23"	"29"	"28"	"32"	"41"	"37"	"32"	"31"	"40"	"48"	"46"	"82"	"207"	"227"	"244"	"253"	"271"	"283"	"312"	"323"	"150"	"167"
"4741"	"12"	"14"	"16"	"51"	"52"	"92"	"58"	"143"	"105"	"81"	"146"	"193"	"118"	"134"	"280"	"162"	"177"	"332"	"357"	"367"	"411"	"427"	"471"	"489"
"3925"	"12"	"28"	"18"	"9"	"6"	"92"	"103"	"45"	"125"	"81"	"212"	"228"	"260"	"291"	"333"	"357"	"371"	"157"	"159"	"174"	"183"	"523"	"560"	"590"
"6662"	"12"	"15"	"10"	"5"	"31"	"66"	"78"	"79"	"39"	"39"	"50"	"228"	"101"	"113"	"127"	"83"	"87"	"266"	"88"	"86"	"98"	"105"	"129"	"526"
"5604"	"12"	"8"	"37"	"7"	"77"	"24"	"6"	"81"	"80"	"60"	"117"	"81"	"201"	"230"	"47"	"59"	"131"	"61"	"61"	"54"	"418"	"148"	"482"	"114"
"6663"	"12"	"15"	"10"	"5"	"49"	"34"	"96"	"58"	"74"	"32"	"88"	"76"	"102"	"74"	"22"	"299"	"178"	"32"	"31"	"29"	"495"	"66"	"235"	"255"
"1523"	"12"	"15"	"13"	"18"	"16"	"88"	"11"	"110"	"102"	"21"	"28"	"232"	"129"	"147"	"34"	"368"	"382"	"281"	"209"	"231"	"166"	"66"	"211"	"304"
"5058"	"12"	"26"	"51"	"9"	"6"	"15"	"24"	"68"	"73"	"16"	"5"	"53"	"94"	"104"	"61"	"78"	"82"	"145"	"262"	"191"	"243"	"283"	"234"	"254"
"8877"	"12"	"28"	"51"	"62"	"105"	"118"	"145"	"155"	"170"	"193"	"218"	"235"	"268"	"297"	"350"	"373"	"387"	"416"	"466"	"485"	"503"	"558"	"815"	"844"
"11184"	"12"	"26"	"51"	"7"	"77"	"15"	"24"	"23"	"17"	"16"	"16"	"118"	"69"	"204"	"61"	"78"	"82"	"116"	"464"	"90"	"9"	"16"	"11"	"166"
"4781"	"12"	"15"	"7"	"12"	"24"	"22"	"36"	"30"	"25"	"24"	"39"	"47"	"151"	"35"	"44"	"260"	"197"	"90"	"9"	"204"	"372"	"71"	"70"	"79"
"4613"	"12"	"15"	"10"	"5"	"31"	"66"	"78"	"44"	"39"	"82"	"50"	"55"	"101"	"61"	"127"	"83"	"33"	"34"	"88"	"86"	"98"	"105"	"129"	"147"
"208"	"12"	"15"	"15"	"62"	"80"	"28"	"42"	"34"	"33"	"33"	"42"	"50"	"253"	"284"	"326"	"350"	"364"	"394"	"40"	"33"	"5"	"8"	"553"	"583"
"6623"	"12"	"28"	"39"	"7"	"106"	"120"	"122"	"134"	"145"	"167"	"29"	"120"	"233"	"10"	"15"	"21"	"22"	"83"	"77"	"72"	"86"	"92"	"359"	"109"
"6620"	"12"	"26"	"34"	"57"	"100"	"114"	"139"	"150"	"68"	"188"	"212"	"228"	"260"	"291"	"333"	"357"	"371"	"401"	"434"	"453"	"485"	"523"	"560"	"590"
"8312"	"12"	"15"	"10"	"5"	"5"	"3"	"39"	"33"	"29"	"28"	"34"	"43"	"41"	"46"	"48"	"60"	"62"	"62"	"63"	"336"	"498"	"379"	"287"	"397"
"84148"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"82"	"88"	"101"	"107"	"121"	"141"	"154"	"168"	"174"	"179"	"192"	"202"	"491"	"323"	"13"
"5934"	"12"	"15"	"10"	"5"	"18"	"12"	"78"	"6"	"38"	"191"	"214"	"231"	"264"	"293"	"344"	"367"	"54"	"412"	"445"	"465"	"181"	"194"	"209"	"233"
"51147"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"82"	"88"	"101"	"107"	"121"	"141"	"154"	"168"	"174"	"179"	"192"	"202"	"491"	"323"	"13"
"5916"	"12"	"15"	"10"	"5"	"23"	"80"	"94"	"97"	"28"	"27"	"33"	"38"	"26"	"29"	"92"	"104"	"112"	"50"	"49"	"104"	"192"	"167"	"140"	"73"
"26354"	"12"	"24"	"24"	"37"	"90"	"17"	"25"	"22"	"15"	"17"	"17"	"24"	"20"	"19"	"27"	"35"	"39"	"38"	"52"	"47"	"19"	"27"	"47"	"55"
"64794"	"12"	"26"	"24"	"37"	"90"	"17"	"58"	"66"	"70"	"66"	"30"	"39"	"95"	"182"	"119"	"152"	"14"	"170"	"14"	"187"	"517"	"214"	"228"	"246"
"4914"	"12"	"30"	"27"	"39"	"86"	"48"	"62"	"137"	"147"	"173"	"173"	"158"	"177"	"198"	"281"	"251"	"264"	"422"	"260"	"476"	"508"	"549"	"539"	"406"
"2014"	"12"	"24"	"11"	"22"	"68"	"84"	"63"	"54"	"171"	"59"	"150"	"90"	"215"	"139"	"260"	"254"	"278"	"45"	"300"	"477"	"379"	"392"	"508"	"456"
"7474"	"12"	"21"	"27"	"40"	"57"	"73"	"87"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"222"	"228"	"245"	"262"	"406"	"307"	"329"
"2821"	"12"	"26"	"15"	"17"	"14"	"56"	"29"	"93"	"19"	"11"	"8"	"13"	"8"	"8"	"21"	"26"	"163"	"168"	"171"	"185"	"195"	"212"	"225"	"244"
"118812"	"12"	"14"	"16"	"19"	"31"	"53"	"65"	"78"	"62"	"69"	"76"	"117"	"179"	"125"	"118"	"135"	"140"	"144"	"304"	"431"	"167"	"314"	"221"	"314"
"11127"	"12"	"13"	"13"	"4"	"11"	"4"	"143"	"112"	"167"	"41"	"215"	"232"	"129"	"147"	"345"	"192"	"10"	"323"	"209"	"231"	"166"	"260"	"66"	"71"
"84557"	"12"	"28"	"23"	"29"	"28"	"32"	"41"	"37"	"32"	"31"	"40"	"48"	"46"	"82"	"207"	"227"	"244"	"253"	"271"	"283"	"312"	"323"	"150"	"167"
"51684"	"12"	"15"	"51"	"40"	"57"	"34"	"26"	"23"	"17"	"18"	"20"	"26"	"22"	"21"	"175"	"284"	"292"	"313"	"332"	"342"	"376"	"274"	"300"	"320"
"219"	"12"	"26"	"34"	"36"	"48"	"55"	"75"	"73"	"77"	"12"	"92"	"19"	"68"	"70"	"77"	"94"	"98"	"101"	"189"	"228"	"308"	"318"	"351"	"370"
"330"	"12"	"24"	"31"	"32"	"42"	"94"	"37"	"86"	"27"	"72"	"79"	"94"	"99"	"111"	"124"	"143"	"151"	"57"	"56"	"170"	"177"	"77"	"56"	"209"
"3383"	"12"	"21"	"24"	"50"	"81"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"506"
"2152"	"12"	"21"	"13"	"18"	"16"	"88"	"11"	"110"	"112"	"8"	"41"	"89"	"47"	"267"	"2"	"183"	"324"	"265"	"132"	"415"	"10"	"117"	"63"	"502"
"1431"	"12"	"25"	"32"	"39"	"86"	"20"	"30"	"25"	"42"	"43"	"52"	"59"	"62"	"65"	"73"	"90"	"93"	"96"	"92"	"91"	"109"	"114"	"123"	"137"
"6891"	"12"	"26"	"31"	"50"	"81"	"95"	"117"	"85"	"127"	"154"	"180"	"192"	"223"	"243"	"47"	"132"	"137"	"142"	"462"	"155"	"165"	"176"	"510"	"211"
"22931"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"110"	"18"	"19"	"24"	"179"	"265"	"6"	"266"	"295"	"16"	"139"	"16"	"15"	"16"	"24"	"19"	"26"
"8658"	"12"	"24"	"31"	"32"	"42"	"94"	"115"	"122"	"27"	"72"	"116"	"65"	"110"	"123"	"31"	"157"	"171"	"176"	"181"	"195"	"207"	"221"	"237"	"258"
"9715"	"12"	"28"	"28"	"7"	"77"	"24"	"6"	"81"	"125"	"142"	"194"	"124"	"135"	"11"	"47"	"59"	"131"	"61"	"61"	"54"	"209"	"225"	"240"	"330"
"1809"	"12"	"28"	"27"	"53"	"89"	"117"	"100"	"107"	"31"	"145"	"18"	"46"	"21"	"20"	"28"	"36"	"40"	"39"	"138"	"162"	"75"	"280"	"50"	"197"
"10494"	"12"	"28"	"20"	"3"	"50"	"42"	"21"	"51"	"11"	"53"	"12"	"74"	"13"	"87"	"96"	"97"	"28"	"14"	"28"	"122"	"117"	"153"	"39"	"182"
"7080"	"12"	"15"	"10"	"56"	"41"	"46"	"61"	"56"	"54"	"196"	"67"	"79"	"85"	"92"	"105"	"119"	"128"	"69"	"387"	"61"	"74"	"86"	"302"	"144"
"103"	"12"	"24"	"36"	"26"	"77"	"118"	"80"	"78"	"83"	"92"	"100"	"117"	"113"	"129"	"56"	"176"	"284"	"339"	"370"	"384"	"416"	"434"	"478"	"497"
"55536"	"12"	"14"	"16"	"19"	"93"	"8"	"88"	"10"	"4"	"7"	"9"	"15"	"174"	"241"	"282"	"77"	"339"	"29"	"383"	"400"	"431"	"468"	"511"	"523"
"6890"	"12"	"26"	"31"	"50"	"81"	"95"	"117"	"85"	"127"	"154"	"180"	"192"	"223"	"243"	"47"	"132"	"137"	"142"	"462"	"155"	"165"	"176"	"510"	"211"
"6495"	"12"	"14"	"16"	"9"	"93"	"84"	"88"	"45"	"125"	"81"	"54"	"64"	"67"	"69"	"76"	"93"	"23"	"12"	"287"	"139"	"328"	"344"	"428"	"393"
"22943"	"12"	"28"	"27"	"40"	"57"	"34"	"83"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"222"	"228"	"245"	"262"	"406"	"307"	"329"
"8326"	"12"	"28"	"27"	"40"	"57"	"34"	"83"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"222"	"228"	"245"	"262"	"406"	"307"	"329"
"2147"	"12"	"25"	"46"	"13"	"76"	"91"	"58"	"123"	"52"	"74"	"80"	"139"	"154"	"152"	"129"	"149"	"156"	"159"	"160"	"177"	"186"	"198"	"213"	"319"
"7057"	"12"	"21"	"46"	"13"	"76"	"91"	"58"	"20"	"137"	"142"	"108"	"124"	"135"	"11"	"100"	"101"	"107"	"30"	"165"	"181"	"124"	"137"	"147"	"164"
"308"	"12"	"28"	"46"	"13"	"76"	"91"	"58"	"123"	"125"	"142"	"108"	"124"	"135"	"11"	"100"	"101"	"107"	"30"	"165"	"181"	"124"	"137"	"147"	"164"
"4092"	"12"	"24"	"31"	"32"	"42"	"94"	"115"	"122"	"27"	"72"	"116"	"65"	"110"	"123"	"31"	"157"	"171"	"176"	"336"	"346"	"382"	"395"	"442"	"457"
"1616"	"12"	"15"	"10"	"5"	"31"	"66"	"35"	"61"	"54"	"20"	"23"	"117"	"26"	"25"	"34"	"314"	"33"	"44"	"43"	"38"	"50"	"56"	"186"	"57"
"6616"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"15"	"9"	"48"	"128"	"218"	"47"	"267"	"2"	"145"	"198"	"1"	"10"	"9"	"10"	"19"	"50"	"481"
"328"	"12"	"15"	"10"	"5"	"5"	"3"	"106"	"113"	"119"	"133"	"37"	"174"	"123"	"229"	"171"	"188"	"75"	"326"	"136"	"172"	"229"	"259"	"399"	"463"
"11168"	"12"	"15"	"7"	"56"	"41"	"46"	"61"	"56"	"54"	"196"	"67"	"79"	"85"	"92"	"105"	"119"	"128"	"69"	"387"	"61"	"74"	"86"	"302"	"144"
"4199"	"12"	"26"	"34"	"36"	"48"	"19"	"29"	"93"	"42"	"43"	"52"	"59"	"62"	"81"	"73"	"90"	"93"	"151"	"214"	"91"	"109"	"114"	"123"	"137"
"5290"	"12"	"28"	"51"	"7"	"5"	"3"	"26"	"23"	"17"	"18"	"20"	"26"	"22"	"21"	"29"	"37"	"41"	"40"	"427"	"446"	"478"	"516"	"393"	"349"
"1435"	"12"	"21"	"46"	"13"	"76"	"91"	"58"	"123"	"125"	"142"	"165"	"180"	"203"	"231"	"268"	"294"	"301"	"321"	"347"	"355"	"389"	"404"	"452"	"466"
"6281"	"12"	"28"	"46"	"50"	"17"	"14"	"23"	"28"	"82"	"109"	"60"	"49"	"163"	"160"	"211"	"231"	"179"	"122"	"13"	"48"	"45"	"50"	"52"	"58"
"2668"	"12"	"30"	"28"	"29"	"39"	"43"	"57"	"52"	"50"	"54"	"197"	"213"	"232"	"264"	"303"	"329"	"341"	"66"	"67"	"57"	"70"	"84"	"87"	"559"
"9636"	"12"	"1"	"18"	"26"	"41"	"29"	"80"	"78"	"83"	"92"	"100"	"117"	"113"	"129"	"56"	"176"	"284"	"339"	"370"	"384"	"416"	"434"	"478"	"497"
"5422"	"12"	"15"	"10"	"16"	"18"	"12"	"19"	"18"	"10"	"13"	"11"	"20"	"12"	"15"	"20"	"25"	"27"	"28"	"323"	"103"	"122"	"132"	"137"	"159"
"28952"	"12"	"24"	"31"	"32"	"42"	"72"	"86"	"89"	"85"	"94"	"105"	"119"	"130"	"202"	"276"	"304"	"303"	"211"	"215"	"100"	"18"	"413"	"109"	"475"
"9590"	"12"	"13"	"13"	"4"	"11"	"4"	"9"	"112"	"12"	"159"	"112"	"18"	"10"	"157"	"51"	"336"	"322"	"158"	"104"	"200"	"212"	"34"	"308"	"274"
"4100"	"12"	"14"	"16"	"24"	"26"	"64"	"63"	"50"	"78"	"127"	"25"	"77"	"75"	"227"	"196"	"115"	"230"	"50"	"132"	"386"	"168"	"351"	"335"	"106"
"406991"	"12"	"24"	"7"	"56"	"27"	"30"	"44"	"53"	"2"	"4"	"4"	"4"	"80"	"89"	"5"	"14"	"13"	"13"	"12"	"12"	"12"	"18"	"13"	"20"
"406979"	"12"	"24"	"7"	"56"	"27"	"30"	"44"	"53"	"2"	"4"	"4"	"4"	"80"	"89"	"5"	"14"	"13"	"13"	"12"	"12"	"12"	"18"	"13"	"20"
"3981"	"12"	"15"	"10"	"5"	"5"	"3"	"39"	"33"	"29"	"28"	"34"	"43"	"41"	"46"	"48"	"60"	"62"	"62"	"63"	"336"	"67"	"379"	"429"	"443"
"406884"	"12"	"24"	"7"	"56"	"27"	"30"	"44"	"53"	"2"	"4"	"4"	"4"	"80"	"89"	"5"	"14"	"13"	"13"	"12"	"12"	"12"	"18"	"13"	"20"
"283120"	"12"	"21"	"46"	"13"	"76"	"91"	"58"	"6"	"125"	"191"	"214"	"231"	"264"	"293"	"344"	"367"	"301"	"412"	"445"	"465"	"389"	"404"	"452"	"466"
"407006"	"12"	"24"	"7"	"56"	"27"	"30"	"44"	"53"	"2"	"4"	"4"	"4"	"80"	"89"	"5"	"14"	"13"	"13"	"12"	"12"	"12"	"18"	"13"	"20"
"1111"	"12"	"15"	"10"	"5"	"5"	"3"	"106"	"113"	"119"	"133"	"11"	"174"	"195"	"223"	"20"	"71"	"27"	"28"	"367"	"103"	"122"	"132"	"137"	"159"
"58485"	"12"	"26"	"15"	"17"	"14"	"56"	"11"	"110"	"18"	"19"	"24"	"179"	"265"	"6"	"266"	"295"	"16"	"139"	"16"	"15"	"16"	"24"	"19"	"26"
"2335"	"12"	"21"	"46"	"13"	"76"	"91"	"58"	"20"	"137"	"155"	"181"	"180"	"203"	"231"	"150"	"43"	"47"	"340"	"371"	"385"	"417"	"436"	"480"	"498"
"2165"	"12"	"21"	"46"	"13"	"76"	"91"	"58"	"123"	"125"	"142"	"108"	"124"	"135"	"11"	"129"	"294"	"301"	"30"	"160"	"177"	"165"	"176"	"510"	"211"
"2052"	"12"	"30"	"42"	"14"	"19"	"87"	"112"	"118"	"126"	"73"	"22"	"28"	"25"	"211"	"179"	"111"	"245"	"255"	"19"	"285"	"315"	"327"	"365"	"212"
"2535"	"12"	"28"	"27"	"40"	"57"	"34"	"83"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"222"	"228"	"245"	"262"	"406"	"307"	"329"
"23399"	"12"	"11"	"11"	"51"	"84"	"104"	"130"	"142"	"48"	"180"	"204"	"72"	"250"	"154"	"179"	"348"	"172"	"392"	"363"	"442"	"259"	"431"	"305"	"327"
"8328"	"12"	"14"	"16"	"55"	"93"	"22"	"36"	"62"	"137"	"155"	"181"	"145"	"72"	"78"	"88"	"43"	"47"	"111"	"109"	"108"	"217"	"358"	"203"	"271"
"995"	"12"	"13"	"39"	"9"	"22"	"24"	"6"	"29"	"132"	"26"	"111"	"32"	"29"	"27"	"40"	"48"	"51"	"48"	"47"	"43"	"271"	"330"	"312"	"70"
"4133"	"12"	"24"	"27"	"53"	"89"	"117"	"100"	"107"	"31"	"145"	"18"	"46"	"21"	"20"	"28"	"36"	"40"	"39"	"138"	"162"	"75"	"280"	"50"	"197"
"7276"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"15"	"68"	"78"	"82"	"97"	"103"	"115"	"134"	"151"	"161"	"166"	"170"	"184"	"194"	"209"	"223"	"242"
"5366"	"12"	"15"	"10"	"23"	"54"	"65"	"74"	"72"	"61"	"170"	"91"	"105"	"114"	"131"	"147"	"221"	"237"	"180"	"225"	"201"	"278"	"312"	"350"	"364"
"1051"	"12"	"15"	"10"	"5"	"23"	"80"	"94"	"97"	"28"	"27"	"33"	"42"	"40"	"45"	"151"	"64"	"67"	"120"	"62"	"55"	"66"	"80"	"83"	"90"
"9739"	"12"	"15"	"10"	"5"	"31"	"66"	"142"	"79"	"166"	"23"	"213"	"157"	"176"	"196"	"229"	"249"	"141"	"4"	"98"	"163"	"154"	"90"	"177"	"221"
"55964"	"12"	"30"	"18"	"9"	"51"	"61"	"73"	"8"	"45"	"130"	"156"	"102"	"91"	"98"	"135"	"125"	"133"	"138"	"142"	"271"	"159"	"171"	"184"	"203"
"4854"	"12"	"15"	"10"	"5"	"31"	"59"	"78"	"44"	"39"	"39"	"50"	"228"	"101"	"113"	"127"	"83"	"87"	"157"	"88"	"86"	"98"	"105"	"129"	"526"
"6422"	"12"	"28"	"27"	"40"	"57"	"34"	"83"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"222"	"228"	"245"	"262"	"406"	"307"	"329"
"6423"	"12"	"28"	"27"	"40"	"57"	"34"	"83"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"222"	"228"	"245"	"262"	"406"	"307"	"329"
"1605"	"12"	"24"	"24"	"13"	"76"	"91"	"22"	"20"	"137"	"155"	"181"	"193"	"53"	"134"	"153"	"162"	"177"	"184"	"190"	"205"	"217"	"231"	"42"	"271"
"896"	"12"	"15"	"47"	"55"	"23"	"80"	"94"	"97"	"28"	"191"	"214"	"231"	"264"	"293"	"344"	"64"	"54"	"412"	"445"	"465"	"66"	"80"	"83"	"90"
"595"	"12"	"15"	"10"	"5"	"5"	"3"	"39"	"33"	"29"	"28"	"34"	"43"	"41"	"46"	"48"	"60"	"62"	"62"	"63"	"336"	"67"	"379"	"429"	"443"
"596"	"12"	"15"	"10"	"5"	"54"	"65"	"74"	"72"	"61"	"170"	"91"	"105"	"114"	"131"	"147"	"221"	"237"	"180"	"225"	"201"	"278"	"312"	"350"	"364"
"51701"	"12"	"15"	"39"	"59"	"45"	"50"	"55"	"60"	"173"	"197"	"115"	"104"	"238"	"273"	"359"	"381"	"395"	"426"	"463"	"481"	"143"	"488"	"929"	"959"
"4602"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"78"	"83"	"92"	"100"	"117"	"113"	"129"	"56"	"176"	"284"	"346"	"376"	"390"	"291"	"444"	"490"	"508"
"140809"	"12"	"28"	"31"	"32"	"71"	"94"	"32"	"122"	"125"	"58"	"61"	"57"	"74"	"181"	"90"	"303"	"313"	"413"	"313"	"110"	"126"	"183"	"362"	"31"
"3683"	"12"	"26"	"15"	"17"	"14"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"208"	"6"	"4"	"2"	"272"	"284"	"313"	"324"	"363"	"373"
"3732"	"12"	"28"	"36"	"41"	"70"	"23"	"37"	"86"	"109"	"126"	"79"	"156"	"175"	"209"	"226"	"333"	"261"	"270"	"296"	"303"	"336"	"349"	"56"	"209"
"8861"	"12"	"24"	"24"	"37"	"90"	"17"	"25"	"22"	"15"	"17"	"17"	"24"	"20"	"19"	"27"	"163"	"124"	"185"	"37"	"31"	"218"	"314"	"221"	"377"
"1432"	"12"	"36"	"51"	"33"	"44"	"53"	"65"	"59"	"62"	"69"	"76"	"208"	"94"	"104"	"118"	"135"	"140"	"144"	"148"	"75"	"167"	"95"	"102"	"314"
"6659"	"12"	"15"	"10"	"5"	"5"	"12"	"19"	"18"	"39"	"39"	"50"	"20"	"101"	"113"	"127"	"83"	"87"	"266"	"88"	"86"	"98"	"105"	"129"	"526"
"2066"	"12"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"1977"	"12"	"24"	"24"	"37"	"90"	"17"	"25"	"22"	"15"	"17"	"17"	"24"	"20"	"193"	"105"	"381"	"395"	"49"	"18"	"18"	"79"	"88"	"929"	"959"
"546"	"12"	"15"	"10"	"5"	"5"	"3"	"106"	"113"	"119"	"133"	"159"	"174"	"195"	"223"	"158"	"71"	"75"	"326"	"136"	"230"	"470"	"120"	"395"	"48"
"8829"	"12"	"11"	"51"	"13"	"76"	"15"	"22"	"107"	"31"	"34"	"18"	"108"	"21"	"20"	"28"	"36"	"40"	"39"	"138"	"339"	"75"	"280"	"50"	"197"
"201161"	"12"	"24"	"24"	"37"	"90"	"17"	"25"	"22"	"15"	"66"	"30"	"39"	"95"	"182"	"119"	"54"	"14"	"15"	"14"	"158"	"199"	"97"	"195"	"142"
"682"	"12"	"26"	"34"	"36"	"48"	"55"	"75"	"73"	"77"	"12"	"92"	"19"	"68"	"70"	"77"	"94"	"98"	"101"	"189"	"228"	"308"	"318"	"351"	"370"
"5394"	"12"	"24"	"24"	"37"	"90"	"17"	"25"	"22"	"15"	"17"	"17"	"24"	"20"	"19"	"27"	"35"	"39"	"38"	"52"	"47"	"37"	"294"	"44"	"51"
"1026"	"12"	"15"	"10"	"5"	"18"	"12"	"38"	"6"	"38"	"191"	"214"	"231"	"264"	"293"	"344"	"367"	"54"	"412"	"445"	"465"	"181"	"194"	"209"	"233"
"54828"	"12"	"15"	"10"	"5"	"5"	"3"	"106"	"113"	"119"	"133"	"159"	"174"	"195"	"223"	"258"	"38"	"12"	"10"	"40"	"33"	"158"	"170"	"53"	"202"
"1874"	"12"	"15"	"10"	"5"	"18"	"12"	"78"	"6"	"38"	"191"	"214"	"231"	"264"	"293"	"344"	"367"	"54"	"412"	"445"	"465"	"181"	"194"	"209"	"233"
"10553"	"12"	"30"	"51"	"62"	"49"	"118"	"112"	"118"	"126"	"144"	"167"	"29"	"225"	"54"	"85"	"170"	"36"	"177"	"36"	"372"	"238"	"390"	"439"	"453"
"6745"	"12"	"24"	"24"	"37"	"90"	"17"	"25"	"22"	"15"	"17"	"17"	"24"	"20"	"19"	"298"	"242"	"257"	"265"	"285"	"428"	"326"	"302"	"378"	"83"
"10482"	"12"	"30"	"28"	"54"	"41"	"46"	"31"	"32"	"91"	"83"	"89"	"62"	"65"	"68"	"232"	"253"	"96"	"233"	"95"	"94"	"329"	"205"	"397"	"410"
"10671"	"12"	"13"	"13"	"4"	"11"	"4"	"143"	"112"	"167"	"41"	"215"	"232"	"129"	"147"	"345"	"192"	"10"	"323"	"209"	"231"	"166"	"260"	"66"	"71"
"1845"	"12"	"28"	"39"	"7"	"77"	"92"	"48"	"81"	"124"	"141"	"164"	"178"	"201"	"230"	"255"	"109"	"99"	"36"	"391"	"353"	"388"	"402"	"451"	"464"
"699"	"12"	"24"	"31"	"4"	"11"	"4"	"143"	"112"	"167"	"22"	"71"	"82"	"89"	"33"	"112"	"52"	"55"	"119"	"51"	"46"	"57"	"68"	"69"	"77"
"83737"	"12"	"28"	"51"	"7"	"7"	"118"	"145"	"96"	"8"	"170"	"15"	"147"	"167"	"186"	"216"	"235"	"251"	"260"	"85"	"290"	"321"	"334"	"373"	"384"
"5155"	"12"	"28"	"51"	"40"	"57"	"34"	"26"	"23"	"17"	"18"	"20"	"26"	"22"	"21"	"175"	"284"	"292"	"313"	"332"	"342"	"376"	"274"	"300"	"320"
"329"	"12"	"24"	"31"	"32"	"42"	"23"	"37"	"86"	"27"	"72"	"79"	"94"	"99"	"111"	"124"	"143"	"151"	"57"	"56"	"170"	"177"	"77"	"56"	"209"
"3502"	"12"	"26"	"34"	"36"	"48"	"55"	"75"	"73"	"77"	"12"	"92"	"19"	"61"	"252"	"113"	"40"	"347"	"105"	"189"	"228"	"308"	"318"	"351"	"370"
"5898"	"12"	"13"	"13"	"9"	"16"	"88"	"62"	"58"	"59"	"65"	"178"	"190"	"14"	"249"	"116"	"131"	"136"	"141"	"146"	"154"	"164"	"255"	"191"	"251"
"3845"	"12"	"28"	"51"	"7"	"7"	"118"	"145"	"96"	"8"	"15"	"13"	"21"	"16"	"16"	"23"	"28"	"33"	"34"	"33"	"147"	"160"	"173"	"186"	"205"
"10733"	"12"	"13"	"13"	"4"	"11"	"4"	"9"	"5"	"1"	"2"	"2"	"3"	"15"	"2"	"1"	"8"	"242"	"251"	"269"	"281"	"310"	"321"	"458"	"15"
"5887"	"12"	"24"	"31"	"32"	"42"	"94"	"115"	"122"	"133"	"115"	"61"	"152"	"74"	"181"	"90"	"303"	"313"	"102"	"393"	"110"	"294"	"307"	"362"	"31"
"11186"	"12"	"15"	"10"	"5"	"77"	"16"	"38"	"6"	"38"	"191"	"214"	"231"	"264"	"293"	"344"	"367"	"54"	"387"	"445"	"465"	"102"	"108"	"38"	"190"
"56616"	"12"	"24"	"31"	"32"	"42"	"23"	"37"	"86"	"27"	"72"	"79"	"94"	"99"	"111"	"124"	"143"	"151"	"57"	"56"	"153"	"163"	"4"	"56"	"209"
"4363"	"12"	"11"	"35"	"54"	"92"	"106"	"131"	"143"	"158"	"181"	"205"	"221"	"252"	"40"	"325"	"349"	"363"	"393"	"426"	"445"	"477"	"515"	"552"	"85"
"8726"	"12"	"15"	"10"	"5"	"31"	"66"	"35"	"61"	"23"	"52"	"130"	"80"	"86"	"94"	"23"	"28"	"112"	"34"	"254"	"58"	"84"	"419"	"97"	"200"
"2146"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"108"	"23"	"43"	"35"	"82"	"190"	"222"	"241"	"258"	"99"	"286"	"297"	"327"	"343"	"379"	"392"
"9131"	"12"	"30"	"28"	"29"	"39"	"43"	"57"	"52"	"50"	"165"	"63"	"141"	"11"	"13"	"99"	"13"	"111"	"115"	"114"	"124"	"41"	"48"	"162"	"351"
"5460"	"12"	"15"	"10"	"27"	"56"	"78"	"96"	"130"	"6"	"138"	"123"	"200"	"229"	"32"	"83"	"326"	"297"	"266"	"389"	"407"	"398"	"98"	"138"	"461"
"29128"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"23"	"187"	"157"	"176"	"16"	"23"	"28"	"33"	"34"	"33"	"147"	"160"	"173"	"186"	"205"
"3604"	"12"	"11"	"31"	"7"	"7"	"23"	"37"	"86"	"27"	"72"	"79"	"94"	"99"	"111"	"124"	"143"	"151"	"57"	"56"	"170"	"177"	"77"	"79"	"86"
