"A"	"B"	"nab"	"expected_nab"	"pvalue"	"adjusted_p"	"conclusion"
"MB31"	"MONDO_0011060"	1	30.4128	7.95479918793137e-13	1.47611347988365e-11	"Underenrichment"
"MB31"	"MONDO_0007763"	22	6.6334	1.10050689752561e-06	9.01446137242156e-06	"Overenrichment"
"MB31"	"MONDO_0008667"	10	1.5517	2.41662861796513e-06	1.83027158760964e-05	"Overenrichment"
"MB31"	"MONDO_0001187"	18	6.5558	0.000140982000414076	0.00068798586466724	"Overenrichment"
"MB31"	"MONDO_0007390"	5	1.125	0.00550438524978018	0.0159669190451639	"Overenrichment"
"MB31"	"MONDO_0009857"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008552"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0018874"	13	16.6029	0.370855899390813	0.60995117814748	"No enrichment"
"MB31"	"MONDO_0008897"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008297"	3	0.3491	0.00434627626784095	0.0130447989632314	"Overenrichment"
"MB31"	"MONDO_0010563"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0018138"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0011842"	2	0.6983	0.183751896981445	0.328289366234224	"No enrichment"
"MB31"	"MONDO_0005298"	20	1.6293	9.73705459404449e-19	2.84621595825916e-17	"Overenrichment"
"MB31"	"MONDO_0007551"	0	0.4267	0.647087461041905	0.953395888318653	"No enrichment"
"MB31"	"MONDO_0007550"	0	0.1552	0.853624139909635	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0018881"	7	1.4353	0.000553089347150609	0.00232963898510666	"Overenrichment"
"MB31"	"MONDO_0011628"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0010940"	42	9.4264	4.75436612450688e-16	1.24784264048619e-14	"Overenrichment"
"MB31"	"MONDO_0007534"	5	0.5043	9.10006392437553e-05	0.000469784753095346	"Overenrichment"
"MB31"	"MONDO_0009183"	0	0.3103	0.728659943096746	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008679"	10	1.862	1.44240484381771e-05	9.13523067751214e-05	"Overenrichment"
"MB31"	"MONDO_0006292"	0	0.4267	0.647087461041905	0.953395888318653	"No enrichment"
"MB31"	"MONDO_0008000"	4	1.5905	0.0940724159950372	0.181780436833214	"No enrichment"
"MB31"	"MONDO_0009068"	2	5.3145	0.124254214669238	0.231552630321779	"No enrichment"
"MB31"	"MONDO_0014106"	4	0.3103	0.000143618230917393	0.000696185989028293	"Overenrichment"
"MB31"	"MONDO_0009276"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009054"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0016581"	13	3.3749	3.63645748687835e-05	0.000210202635154211	"Overenrichment"
"MB31"	"MONDO_0044339"	0	0.7758	0.453156915850335	0.715812659412964	"No enrichment"
"MB31"	"MONDO_0009692"	0	1.3189	0.260313313883544	0.451595546514922	"No enrichment"
"MB31"	"MONDO_0008554"	0	0.4267	0.647087461041905	0.953395888318653	"No enrichment"
"MB31"	"MONDO_0009723"	9	1.668	3.75618717190385e-05	0.000216122948534823	"Overenrichment"
"MB31"	"MONDO_0009641"	7	0.737	4.60586446451678e-06	3.21527599200293e-05	"Overenrichment"
"MB31"	"MONDO_0018911"	16	16.6417	0.901429096621149	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0012292"	4	2.8706	0.482787502030686	0.753224342689789	"No enrichment"
"MB31"	"MONDO_0007750"	9	1.1638	1.43366582030549e-06	1.14222782766363e-05	"Overenrichment"
"MB31"	"MONDO_0014763"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0011789"	19	1.862	5.60824264918916e-15	1.30016023219929e-13	"Overenrichment"
"MB31"	"MONDO_0008392"	3	0.2328	0.00109827628850349	0.00404335920872809	"Overenrichment"
"MB31"	"MONDO_0007790"	5	0.4655	5.74905564444521e-05	0.000313259017035232	"Overenrichment"
"MB31"	"MONDO_0009853"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007677"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009626"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0011301"	4	2.4827	0.338692170106089	0.566255498841528	"No enrichment"
"MB31"	"MONDO_0013199"	5	1.4741	0.0183266105402269	0.0469582457113994	"Overenrichment"
"MB31"	"MONDO_0008737"	4	0.3103	0.000143618230917393	0.000696185989028293	"Overenrichment"
"MB31"	"MONDO_0013517"	2	0.1164	0.00445278613811276	0.0133232971061642	"Overenrichment"
"MB31"	"MONDO_0007705"	1	0.1164	0.116317157710352	0.218391398150048	"No enrichment"
"MB31"	"MONDO_0011120"	5	1.0474	0.00394539493404448	0.0120274683374778	"Overenrichment"
"MB31"	"MONDO_0011380"	15	1.1638	5.82468331526119e-14	1.20634436434556e-12	"Overenrichment"
"MB31"	"MONDO_0008265"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0010898"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0012197"	3	1.5129	0.255210168538011	0.443358551584618	"No enrichment"
"MB31"	"MONDO_0008394"	2	0.194	0.0144545087874975	0.0378921436120959	"Overenrichment"
"MB31"	"MONDO_0015278"	22	8.4566	5.95669918806903e-05	0.000323765863829125	"Overenrichment"
"MB31"	"MONDO_0008276"	0	0.2715	0.758073192121195	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007576"	7	1.7844	0.00220368294950963	0.00725704181564212	"Overenrichment"
"MB31"	"MONDO_0009162"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0007661"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009668"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009061"	2	2.1723	0.98460251167615	0.98702036409522	"No enrichment"
"MB31"	"MONDO_0009994"	3	0.2328	0.00109827628850349	0.00404335920872809	"Overenrichment"
"MB31"	"MONDO_0000208"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008009"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0011794"	6	0.4655	2.6316795079896e-06	1.96756876816331e-05	"Overenrichment"
"MB31"	"MONDO_0009925"	3	0.2328	0.00109827628850349	0.00404335920872809	"Overenrichment"
"MB31"	"MONDO_0018855"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0009697"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0007564"	9	1.9784	0.000157601259051004	0.000755586946849027	"Overenrichment"
"MB31"	"MONDO_0011508"	9	5.0429	0.0968827021606413	0.18585487640123	"No enrichment"
"MB31"	"MONDO_0011612"	0	0.4655	0.621977422251815	0.925763397561455	"No enrichment"
"MB31"	"MONDO_0008559"	5	1.2025	0.00746906641789444	0.020938263184813	"Overenrichment"
"MB31"	"MONDO_0009379"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007042"	10	0.8534	3.28431226040941e-09	3.88955137614882e-08	"Overenrichment"
"MB31"	"MONDO_0024517"	3	0.2715	0.00188436403809772	0.00634412237787907	"Overenrichment"
"MB31"	"MONDO_0010766"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0007088"	13	1.7068	7.80256011534812e-09	8.76534388279468e-08	"Overenrichment"
"MB31"	"MONDO_0010935"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0011476"	2	0.5431	0.115936442754383	0.217770150370365	"No enrichment"
"MB31"	"MONDO_0009669"	7	0.9698	3.68119351403207e-05	0.000212507472342406	"Overenrichment"
"MB31"	"MONDO_0009672"	0	0.3491	0.700387073472566	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0013562"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009841"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0013792"	0	0.4655	0.621977422251815	0.925763397561455	"No enrichment"
"MB31"	"MONDO_0007834"	2	3.6464	0.40449552865702	0.653594180155733	"No enrichment"
"MB31"	"MONDO_0007500"	2	0.2328	0.0213913164675065	0.0538945246255424	"No enrichment"
"MB31"	"MONDO_0007079"	5	1.8232	0.0441095731953674	0.103439138644355	"No enrichment"
"MB31"	"MONDO_0008887"	1	0.3879	0.381812487800902	0.623047263513795	"No enrichment"
"MB31"	"MONDO_0017884"	1	3.0258	0.234660799862455	0.411751734751628	"No enrichment"
"MB31"	"MONDO_0010108"	6	2.793	0.0819914948877108	0.163397635795269	"No enrichment"
"MB31"	"MONDO_0007488"	0	1.0862	0.330132779312003	0.555090513887438	"No enrichment"
"MB31"	"MONDO_0010518"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007803"	4	0.7758	0.00746973736959349	0.020938263184813	"Overenrichment"
"MB31"	"MONDO_0009861"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0008244"	0	0.931	0.386787896788724	0.62975525669401	"No enrichment"
"MB31"	"MONDO_0010169"	3	11.9479	0.00245328233239689	0.00797978696879374	"Underenrichment"
"MB31"	"MONDO_0007329"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009549"	1	4.849	0.0497900303706216	0.115122081778649	"No enrichment"
"MB31"	"MONDO_0024530"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0012163"	0	0.194	0.820506517547855	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009917"	0	0.2715	0.758073192121195	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008647"	4	1.9784	0.182248321843915	0.32580289075799	"No enrichment"
"MB31"	"MONDO_0007827"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0013662"	3	0.2328	0.00109827628850349	0.00404335920872809	"Overenrichment"
"MB31"	"MONDO_0007477"	3	0.2328	0.00109827628850349	0.00404335920872809	"Overenrichment"
"MB31"	"MONDO_0000909"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0011643"	4	6.2067	0.380272278823982	0.621462175938968	"No enrichment"
"MB31"	"MONDO_0007781"	20	2.6766	1.06264056561972e-12	1.95525864074028e-11	"Overenrichment"
"MB31"	"MONDO_0007758"	0	0.1164	0.888077385521314	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007959"	19	3.7628	6.11602110064449e-09	6.89729347350101e-08	"Overenrichment"
"MB31"	"MONDO_0011810"	4	1.2025	0.0372255077205056	0.0888451495022443	"No enrichment"
"MB31"	"MONDO_0008996"	3	11.0169	0.00518068792240294	0.0151841758691488	"Underenrichment"
"MB31"	"MONDO_0010150"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008746"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0014107"	4	0.3103	0.000143618230917393	0.000696185989028293	"Overenrichment"
"MB31"	"MONDO_0008048"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0014105"	4	0.3103	0.000143618230917393	0.000696185989028293	"Overenrichment"
"MB31"	"MONDO_0013926"	4	0.3103	0.000143618230917393	0.000696185989028293	"Overenrichment"
"MB31"	"MONDO_0014102"	4	0.3103	0.000143618230917393	0.000696185989028293	"Overenrichment"
"MB31"	"MONDO_0010947"	0	1.0474	0.343467383135744	0.572826528854253	"No enrichment"
"MB31"	"MONDO_0007572"	0	1.125	0.317315483546788	0.536844236585158	"No enrichment"
"MB31"	"MONDO_0054699"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0008537"	3	0.2328	0.00109827628850349	0.00404335920872809	"Overenrichment"
"MB31"	"MONDO_0011719"	5	1.3577	0.0128345468713387	0.0341057888888722	"Overenrichment"
"MB31"	"MONDO_0011740"	10	0.8534	3.28431226040941e-09	3.88955137614882e-08	"Overenrichment"
"MB31"	"MONDO_0013343"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009970"	6	1.0086	0.00044223216807386	0.00190493304532555	"Overenrichment"
"MB31"	"MONDO_0008855"	7	2.2111	0.00786432111339644	0.021987897162855	"Overenrichment"
"MB31"	"MONDO_0012048"	5	0.8922	0.00182799554960137	0.0061975420085829	"Overenrichment"
"MB31"	"MONDO_0011905"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007043"	9	0.8534	6.40738266792394e-08	6.44424908143329e-07	"Overenrichment"
"MB31"	"MONDO_0011908"	6	0.4655	2.6316795079896e-06	1.96756876816331e-05	"Overenrichment"
"MB31"	"MONDO_0012488"	3	0.2328	0.00109827628850349	0.00404335920872809	"Overenrichment"
"MB31"	"MONDO_0010143"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0011751"	0	0.1164	0.888077385521314	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009179"	0	0.1164	0.888077385521314	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0016532"	0	0.2328	0.788672780149872	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0013376"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007872"	16	2.1723	2.5238269333069e-10	3.59254843601015e-09	"Overenrichment"
"MB31"	"MONDO_0012204"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0020671"	5	1.3965	0.0145145140368444	0.0380152390416601	"Overenrichment"
"MB31"	"MONDO_0007403"	2	0.1164	0.00445278613811276	0.0133232971061642	"Overenrichment"
"MB31"	"MONDO_0018229"	1	0.0776	0.0775836004111986	0.157950306916812	"No enrichment"
"MB31"	"MONDO_0007522"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0010434"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0013600"	1	0.1164	0.116317157710352	0.218391398150048	"No enrichment"
"MB31"	"MONDO_0008863"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0011996"	0	0.3491	0.700387073472566	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0011191"	3	0.2328	0.00109827628850349	0.00404335920872809	"Overenrichment"
"MB31"	"MONDO_0007239"	0	0.1164	0.888077385521314	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007958"	6	0.4655	2.6316795079896e-06	1.96756876816331e-05	"Overenrichment"
"MB31"	"MONDO_0010159"	0	0.5819	0.552339808986212	0.845289779467606	"No enrichment"
"MB31"	"MONDO_0010184"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0021001"	4	0.4267	0.000630638942467478	0.00259256084532726	"Overenrichment"
"MB31"	"MONDO_0010421"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007154"	10	5.3921	0.0643483960034069	0.142489227532246	"No enrichment"
"MB31"	"MONDO_0007052"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007709"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0012116"	0	0.5431	0.574640591782867	0.872088691123851	"No enrichment"
"MB31"	"MONDO_0011429"	1	1.2413	0.927785240885189	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0007099"	5	0.4267	3.44278522677707e-05	0.000200465975230057	"Overenrichment"
"MB31"	"MONDO_0011916"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008977"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008834"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009693"	4	1.0862	0.026042232008113	0.064387300636749	"No enrichment"
"MB31"	"MONDO_0009696"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0009804"	7	0.4655	8.89690001230994e-08	8.76650576184767e-07	"Overenrichment"
"MB31"	"MONDO_0009067"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB31"	"MONDO_0008114"	5	0.7758	0.000911704813652396	0.00348722103777766	"Overenrichment"
"MB31"	"MONDO_0007743"	0	0.0776	0.923920075936988	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0007179"	284	74.4784	9.41310891189872e-92	1.95882314023797e-89	"Overenrichment"
"MB33"	"MONDO_0016419"	114	28.8199	5.67721329535247e-37	5.39335263058485e-35	"Overenrichment"
"MB33"	"MONDO_0009282"	0	0.1943	0.820761968548378	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0009563"	9	0.6476	4.77870538426589e-09	5.46673888200051e-08	"Overenrichment"
"MB33"	"MONDO_0009711"	0	0.1943	0.820761968548378	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0007455"	126	34.2277	1.51790118309529e-37	1.45785234508273e-35	"Overenrichment"
"MB33"	"MONDO_0012173"	1	0.0648	0.0647638628529965	0.142938424579593	"No enrichment"
"MB33"	"MONDO_0021003"	30	2.9144	1.80995933401314e-23	6.93817744705037e-22	"Overenrichment"
"MB33"	"MONDO_0008233"	7	2.3963	0.0127225255184712	0.0338183920411916	"Overenrichment"
"MB33"	"MONDO_0008852"	2	1.0686	0.380051969216162	0.621218292677998	"No enrichment"
"MB33"	"MONDO_0019200"	2	536.4391	0	0	"Underenrichment"
"MB33"	"MONDO_0019182"	13	194.0002	2.27278145019155e-75	4.41424663881647e-73	"Underenrichment"
"MB33"	"MONDO_0011679"	3	5.8287	0.228364120556816	0.401428482233823	"No enrichment"
"MB33"	"MONDO_0012033"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0005090"	19	5.8611	9.25706811745823e-06	6.09237766164043e-05	"Overenrichment"
"MB33"	"MONDO_0008903"	73	23.9626	2.08306513236663e-17	5.68937164277637e-16	"Overenrichment"
"MB33"	"MONDO_0006277"	3	1.1981	0.148064538484406	0.269938269994516	"No enrichment"
"MB33"	"MONDO_0011818"	4	1.2629	0.0448255927666236	0.10500554295907	"No enrichment"
"MB33"	"MONDO_0011338"	0	0.1943	0.820761968548378	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0007103"	3	0.3886	0.00642304202298481	0.0182501259040596	"Overenrichment"
"MB33"	"MONDO_0010908"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0014461"	2	0.2591	0.027441424841921	0.0673513207296798	"No enrichment"
"MB33"	"MONDO_0014207"	1	0.0648	0.0647638628529965	0.142938424579593	"No enrichment"
"MB33"	"MONDO_0007639"	0	8.2898	0.000211737321670236	0.000986978235412192	"Underenrichment"
"MB33"	"MONDO_0009180"	0	0.7448	0.468899822857723	0.734441658024462	"No enrichment"
"MB33"	"MONDO_0007796"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0023113"	47	29.6618	0.0022611514976784	0.00742949777808616	"Overenrichment"
"MB33"	"MONDO_0013108"	1	3.7887	0.125143846113976	0.232912524496624	"No enrichment"
"MB33"	"MONDO_0007263"	0	67.2897	0	0	"Underenrichment"
"MB33"	"MONDO_0008648"	0	8.7431	0.000133053075193734	0.00065923122289866	"Underenrichment"
"MB33"	"MONDO_0008823"	3	0.1943	0.000644883155157548	0.00264241855418517	"Overenrichment"
"MB33"	"MONDO_0008185"	0	0.7448	0.468899822857723	0.734441658024462	"No enrichment"
"MB33"	"MONDO_0007256"	27	13.1794	0.000569390252272688	0.0023936848508241	"Overenrichment"
"MB33"	"MONDO_0002629"	12	3.4325	0.00020733203910122	0.000968509899382503	"Overenrichment"
"MB33"	"MONDO_0013664"	1	0.1295	0.129394459402097	0.239714709135737	"No enrichment"
"MB33"	"MONDO_0008730"	2	0.1943	0.0150377815703784	0.039244613593642	"Overenrichment"
"MB33"	"MONDO_0007187"	0	0.6153	0.534934055740268	0.823120360417243	"No enrichment"
"MB33"	"MONDO_0011556"	0	0.5181	0.590487572904955	0.891186563147869	"No enrichment"
"MB33"	"MONDO_0007216"	0	0.2267	0.794179288364656	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0010011"	0	0.4533	0.630689459091	0.935068002112865	"No enrichment"
"MB33"	"MONDO_0008199"	36	5.343	1.60734998693738e-20	5.36192323886743e-19	"Overenrichment"
"MB33"	"MONDO_0023122"	45	9.2936	6.23429236615208e-19	1.82844682148219e-17	"Overenrichment"
"MB33"	"MONDO_0001056"	49	14.669	2.57813320096112e-13	5.02966164651789e-12	"Overenrichment"
"MB33"	"MONDO_0008170"	39	11.7546	9.09146401123855e-11	1.36528170890421e-09	"Overenrichment"
"MB33"	"MONDO_0011962"	8	2.7525	0.0080159266764535	0.0223545625884504	"Overenrichment"
"MB33"	"MONDO_0007817"	8	1.1657	1.75226932035165e-05	0.000109572461591489	"Overenrichment"
"MB33"	"MONDO_0014103"	2	0.2591	0.027441424841921	0.0673513207296798	"No enrichment"
"MB33"	"MONDO_0009958"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0008093"	15	5.9583	0.00135698269112707	0.00477055445148326	"Overenrichment"
"MB33"	"MONDO_0013767"	20	5.8611	2.40504922138334e-06	1.82308154335563e-05	"Overenrichment"
"MB33"	"MONDO_0008566"	7	2.7848	0.0283039259287461	0.0692155323495358	"No enrichment"
"MB33"	"MONDO_0011285"	0	0.3886	0.673625662606092	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0008296"	3	0.2914	0.00257782396083072	0.00834142222053331	"Overenrichment"
"MB33"	"MONDO_0007379"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0019588"	0	178.7483	0	0	"Underenrichment"
"MB33"	"MONDO_0008345"	0	1.1981	0.295633732009511	0.505445778122677	"No enrichment"
"MB33"	"MONDO_0008965"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0009960"	10	2.4934	0.000223652142234594	0.00103753700803097	"Overenrichment"
"MB33"	"MONDO_0004951"	35	7.2212	1.31074571007308e-14	2.91499173181647e-13	"Overenrichment"
"MB33"	"MONDO_0011060"	128	25.3874	2.02750087286011e-53	2.9533929381329e-51	"Overenrichment"
"MB33"	"MONDO_0007763"	22	5.5373	4.91497627060992e-08	5.01247288274571e-07	"Overenrichment"
"MB33"	"MONDO_0008667"	2	1.2953	0.512256246999208	0.792550822937347	"No enrichment"
"MB33"	"MONDO_0001187"	17	5.4725	4.81705646942727e-05	0.000269188449762112	"Overenrichment"
"MB33"	"MONDO_0007390"	2	0.9391	0.307735594631329	0.523135039477418	"No enrichment"
"MB33"	"MONDO_0009857"	1	0.0648	0.0647638628529965	0.142938424579593	"No enrichment"
"MB33"	"MONDO_0008552"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0018874"	13	13.8595	0.845443885089527	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0008897"	0	0.1943	0.820761968548378	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0008297"	3	0.2914	0.00257782396083072	0.00834142222053331	"Overenrichment"
"MB33"	"MONDO_0010563"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0018138"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0011842"	4	0.5829	0.00253919858045262	0.00822862276349866	"Overenrichment"
"MB33"	"MONDO_0005298"	11	1.36	7.213045908933e-08	7.20480242789422e-07	"Overenrichment"
"MB33"	"MONDO_0007551"	0	0.3562	0.696176709263104	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0007550"	0	0.1295	0.876623766901952	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0018881"	0	1.1981	0.295633732009511	0.505445778122677	"No enrichment"
"MB33"	"MONDO_0011628"	1	0.0648	0.0647638628529965	0.142938424579593	"No enrichment"
"MB33"	"MONDO_0010940"	45	7.8688	5.4956240443709e-22	1.96047976113476e-20	"Overenrichment"
"MB33"	"MONDO_0007534"	3	0.421	0.00821162034208208	0.0228129567036864	"Overenrichment"
"MB33"	"MONDO_0009183"	0	0.2591	0.768456785027839	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0008679"	6	1.5543	0.00521757305036176	0.0152769140570056	"Overenrichment"
"MB33"	"MONDO_0006292"	0	0.3562	0.696176709263104	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0008000"	8	1.3277	4.87210784833805e-05	0.00027209087919792	"Overenrichment"
"MB33"	"MONDO_0009068"	21	4.4363	4.13075834260162e-09	4.77433951715055e-08	"Overenrichment"
"MB33"	"MONDO_0014106"	2	0.2591	0.027441424841921	0.0673513207296798	"No enrichment"
"MB33"	"MONDO_0009276"	0	0.1943	0.820761968548378	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0009054"	0	0.1943	0.820761968548378	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0016581"	0	2.8172	0.0568327262606223	0.129151853228767	"No enrichment"
"MB33"	"MONDO_0044339"	0	0.6476	0.517601901037566	0.79926512633716	"No enrichment"
"MB33"	"MONDO_0009692"	0	1.101	0.326353495030873	0.549475847376847	"No enrichment"
"MB33"	"MONDO_0008554"	0	0.3562	0.696176709263104	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0009723"	2	1.3924	0.56997393792496	0.866059147681529	"No enrichment"
"MB33"	"MONDO_0009641"	1	0.6153	0.589804450649878	0.890309308925722	"No enrichment"
"MB33"	"MONDO_0018911"	61	13.8918	9.93965278822768e-23	3.63483537109247e-21	"Overenrichment"
"MB33"	"MONDO_0012292"	9	2.3963	0.000767547827175209	0.00306318173950289	"Overenrichment"
"MB33"	"MONDO_0007750"	9	0.9715	3.13585820382683e-07	2.84900215191751e-06	"Overenrichment"
"MB33"	"MONDO_0014763"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0011789"	3	1.5543	0.272241558341927	0.469493137314215	"No enrichment"
"MB33"	"MONDO_0008392"	0	0.1943	0.820761968548378	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0007790"	0	0.3886	0.673625662606092	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0009853"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0007677"	0	0.1943	0.820761968548378	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0009626"	0	0.0648	0.936283779230466	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0011301"	0	2.0724	0.121385548765951	0.226776640397263	"No enrichment"
"MB33"	"MONDO_0013199"	4	1.2305	0.0410456644974331	0.0967995433641567	"No enrichment"
"MB33"	"MONDO_0008737"	4	0.2591	7.0781197776298e-05	0.000376982125877419	"Overenrichment"
"MB33"	"MONDO_0013517"	0	0.0971	0.905963268600451	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0007705"	0	0.0971	0.905963268600451	0.9638217303004	"No enrichment"
"MB33"	"MONDO_0011120"	6	0.8743	0.000206108153617681	0.000963822136752514	"Overenrichment"
